city_state_id,city,state
17091,Avon,NY
17092,Babylon,NY
17093,Bainbridge,NY
17094,Bakers Mills,NY
17095,Baldwin,NY
17096,Baldwin Place,NY
17097,Baldwinsville,NY
17098,Ballston Lake,NY
17099,Ballston Spa,NY
17100,Barker,NY
17101,Barneveld,NY
17102,Barrytown,NY
17103,Barryville,NY
17104,Barton,NY
17105,Basom,NY
17106,Batavia,NY
17107,Bath,NY
17108,Bay Shore,NY
17109,Bayport,NY
17110,Bayside,NY
17111,Bayville,NY
17112,Beacon,NY
17113,Bear Mountain,NY
17114,Bearsville,NY
17115,Beaver Dams,NY
17116,Beaver Falls,NY
17117,Bedford,NY
17118,Bedford Hills,NY
17119,Belfast,NY
17120,Bellerose,NY
17121,Belleville,NY
17122,Bellmore,NY
17123,Bellona,NY
17124,Bellport,NY
17125,Belmont,NY
17126,Bemus Point,NY
17127,Bergen,NY
17128,Berkshire,NY
17129,Berlin,NY
17130,Berne,NY
17131,Bernhards Bay,NY
17132,Bethel,NY
17133,Bethpage,NY
17134,Big Flats,NY
17135,Big Indian,NY
17136,Binghamton,NY
17137,Black Creek,NY
17138,Black River,NY
17139,Blauvelt,NY
17140,Bliss,NY
17141,Blodgett Mills,NY
17142,Bloomfield,NY
17143,Blooming Grove,NY
17144,Bloomingburg,NY
17145,Bloomingdale,NY
17146,Bloomington,NY
17147,Bloomville,NY
17148,Blossvale,NY
17149,Blue Mountain Lake,NY
17150,Blue Point,NY
17151,Bohemia,NY
17152,Boiceville,NY
17153,Bolivar,NY
17154,Bolton Landing,NY
17155,Bombay,NY
17156,Boonville,NY
17157,Boston,NY
17158,Bouckville,NY
17159,Bovina Center,NY
17160,Bowmansville,NY
17161,Bradford,NY
17162,Brainard,NY
17163,Brainardsville,NY
17164,Branchport,NY
17165,Brant,NY
17166,Brant Lake,NY
17167,Brantingham,NY
17168,Brasher Falls,NY
17169,Breesport,NY
17170,Breezy Point,NY
17171,Brentwood,NY
17172,Brewerton,NY
17173,Brewster,NY
17174,Briarcliff Manor,NY
17175,Briarwood,NY
17176,Bridgehampton,NY
17177,Bridgeport,NY
17178,Bridgewater,NY
17179,Brier Hill,NY
17180,Brightwaters,NY
17181,Broadalbin,NY
17182,Brockport,NY
17183,Brocton,NY
17184,Bronx,NY
17185,Bronxville,NY
17186,Brookfield,NY
17187,Brookhaven,NY
17188,Brooklyn,NY
17189,Brooktondale,NY
17190,Brownville,NY
17191,Brushton,NY
17192,Buchanan,NY
17193,Buffalo,NY
17194,Bullville,NY
17195,Burdett,NY
17196,Burke,NY
17197,Burlingham,NY
17198,Burlington Flats,NY
17199,Burnt Hills,NY
17200,Burt,NY
17201,Buskirk,NY
17202,Byron,NY
17203,Cadyville,NY
17204,Cairo,NY
17205,Calcium,NY
17206,Caledonia,NY
17207,Callicoon,NY
17208,Callicoon Center,NY
17209,Calverton,NY
17210,Cambria Heights,NY
17211,Cambridge,NY
17212,Camden,NY
17213,Cameron,NY
17214,Cameron Mills,NY
17215,Camillus,NY
17216,Campbell,NY
17217,Campbell Hall,NY
17218,Canaan,NY
17219,Canajoharie,NY
17220,Canandaigua,NY
17221,Canaseraga,NY
17222,Canastota,NY
17223,Candor,NY
17224,Caneadea,NY
17225,Canisteo,NY
17226,Canton,NY
17227,Cape Vincent,NY
17228,Carle Place,NY
17229,Carlisle,NY
17230,Carmel,NY
17231,Caroga Lake,NY
17232,Carthage,NY
17233,Cassadaga,NY
17234,Cassville,NY
17235,Castile,NY
17236,Castle Creek,NY
17237,Castleton On Hudson,NY
17238,Castorland,NY
17239,Cato,NY
17240,Catskill,NY
17241,Cattaraugus,NY
17242,Cayuga,NY
17243,Cayuta,NY
17244,Cazenovia,NY
17245,Cedarhurst,NY
17246,Celoron,NY
17247,Center Moriches,NY
17248,Centereach,NY
17249,Centerport,NY
17250,Centerville,NY
17251,Central Bridge,NY
17252,Central Islip,NY
17253,Central Square,NY
17254,Central Valley,NY
17255,Ceres,NY
17256,Chadwicks,NY
17257,Chaffee,NY
17258,Champlain,NY
17259,Chappaqua,NY
17260,Charlotteville,NY
17261,Chase Mills,NY
17262,Chateaugay,NY
17263,Chatham,NY
17264,Chaumont,NY
17265,Chautauqua,NY
17266,Chazy,NY
17267,Chelsea,NY
17268,Chemung,NY
17269,Chenango Forks,NY
17270,Cherry Creek,NY
17271,Cherry Plain,NY
17272,Cherry Valley,NY
17273,Chester,NY
17274,Chestertown,NY
17275,Chichester,NY
17276,Childwold,NY
17277,Chippewa Bay,NY
17278,Chittenango,NY
17279,Churchville,NY
17280,Churubusco,NY
17281,Cicero,NY
17282,Cincinnatus,NY
17283,Circleville,NY
17284,Clarence,NY
17285,Clarence Center,NY
17286,Clark Mills,NY
17287,Clarksville,NY
17288,Claryville,NY
17289,Claverack,NY
17290,Clay,NY
17291,Clayton,NY
17292,Clayville,NY
17293,Clemons,NY
17294,Cleveland,NY
17295,Cleverdale,NY
17296,Clifton Park,NY
17297,Clifton Springs,NY
17298,Climax,NY
17299,Clinton,NY
17300,Clinton Corners,NY
17301,Clintondale,NY
17302,Clyde,NY
17303,Clymer,NY
17304,Cobleskill,NY
17305,Cochecton,NY
17306,Coeymans,NY
17307,Coeymans Hollow,NY
17308,Cohocton,NY
17309,Cohoes,NY
17310,Cold Brook,NY
17311,Cold Spring,NY
17312,Cold Spring Harbor,NY
17313,Colden,NY
17314,College Point,NY
17315,Colliersville,NY
17316,Collins,NY
17317,Collins Center,NY
17318,Colton,NY
17319,Commack,NY
17320,Comstock,NY
17321,Conesus,NY
17322,Conewango Valley,NY
17323,Congers,NY
17324,Conklin,NY
17325,Connelly,NY
17326,Constable,NY
17327,Constableville,NY
17328,Constantia,NY
17329,Coopers Plains,NY
17330,Cooperstown,NY
17331,Copake,NY
17332,Copake Falls,NY
17333,Copenhagen,NY
17334,Copiague,NY
17335,Coram,NY
17336,Corfu,NY
17337,Corinth,NY
17338,Corning,NY
17339,Cornwall,NY
17340,Cornwall On Hudson,NY
17341,Cornwallville,NY
17342,Corona,NY
17343,Cortland,NY
17344,Cortlandt Manor,NY
17345,Cossayuna,NY
17346,Cottekill,NY
17347,Cowlesville,NY
17348,Coxsackie,NY
17349,Cragsmoor,NY
17350,Cranberry Lake,NY
17351,Craryville,NY
17352,Croghan,NY
17353,Crompond,NY
17354,Cropseyville,NY
17355,Cross River,NY
17356,Croton Falls,NY
17357,Croton On Hudson,NY
17358,Crown Point,NY
17359,Cuba,NY
17360,Cuddebackville,NY
17361,Cutchogue,NY
17362,Dale,NY
17363,Dalton,NY
17364,Dannemora,NY
17365,Dansville,NY
17366,Darien Center,NY
17367,Davenport,NY
17368,Davenport Center,NY
17369,Dayton,NY
17370,De Kalb Junction,NY
17371,De Peyster,NY
17372,De Ruyter,NY
17373,Deansboro,NY
17374,Deer Park,NY
17375,Deferiet,NY
17376,Delancey,NY
17377,Delanson,NY
17378,Delevan,NY
17379,Delhi,NY
17380,Delmar,NY
17381,Delphi Falls,NY
17382,Denver,NY
17383,Depauville,NY
17384,Depew,NY
17385,Deposit,NY
17386,Derby,NY
17387,Dewittville,NY
17388,Dexter,NY
17389,Diamond Point,NY
17390,Dickinson Center,NY
17391,Dobbs Ferry,NY
17392,Dolgeville,NY
17393,Dover Plains,NY
17394,Downsville,NY
17395,Dresden,NY
17396,Dryden,NY
17397,Duanesburg,NY
17398,Dundee,NY
17399,Dunkirk,NY
17400,Durham,NY
17401,Durhamville,NY
17402,Eagle Bay,NY
17403,Eagle Bridge,NY
17404,Earlton,NY
17405,Earlville,NY
17406,East Amherst,NY
17407,East Aurora,NY
17408,East Berne,NY
17409,East Bethany,NY
17410,East Branch,NY
17411,East Chatham,NY
17412,East Concord,NY
17413,East Durham,NY
17414,East Elmhurst,NY
17415,East Greenbush,NY
17416,East Hampton,NY
17417,East Islip,NY
17418,East Jewett,NY
17419,East Marion,NY
17420,East Meadow,NY
17421,East Meredith,NY
17422,East Moriches,NY
17423,East Nassau,NY
17424,East Northport,NY
17425,East Norwich,NY
17426,East Otto,NY
17427,East Pembroke,NY
17428,East Quogue,NY
17429,East Rochester,NY
17430,East Rockaway,NY
17431,East Schodack,NY
17432,East Setauket,NY
17433,East Springfield,NY
17434,East Syracuse,NY
17435,East Worcester,NY
17436,Eastchester,NY
17437,Eastport,NY
17438,Eaton,NY
17439,Eden,NY
17440,Edmeston,NY
17441,Edwards,NY
17442,Elba,NY
17443,Elbridge,NY
17444,Eldred,NY
17445,Elizabethtown,NY
17446,Elizaville,NY
17447,Elka Park,NY
17448,Ellenburg,NY
17449,Ellenburg Center,NY
17450,Ellenburg Depot,NY
17451,Ellenville,NY
17452,Ellicottville,NY
17453,Ellington,NY
17454,Ellisburg,NY
17455,Elma,NY
17456,Elmhurst,NY
17457,Elmira,NY
17458,Elmont,NY
17459,Elmsford,NY
17460,Endicott,NY
17461,Erieville,NY
17462,Erin,NY
17463,Esopus,NY
17464,Esperance,NY
17465,Essex,NY
17466,Etna,NY
17467,Evans Mills,NY
17468,Fabius,NY
17469,Fairport,NY
17470,Falconer,NY
17471,Fallsburg,NY
17472,Far Rockaway,NY
17473,Farmersville Station,NY
17474,Farmingdale,NY
17475,Farmington,NY
17476,Farmingville,NY
17477,Farnham,NY
17478,Fayette,NY
17479,Fayetteville,NY
17480,Felts Mills,NY
17481,Ferndale,NY
17482,Feura Bush,NY
17483,Fillmore,NY
17484,Findley Lake,NY
17485,Fine,NY
17486,Fishers,NY
17487,Fishers Island,NY
17488,Fishers Landing,NY
17489,Fishkill,NY
17490,Fishs Eddy,NY
17491,Fleischmanns,NY
17492,Floral Park,NY
17493,Florida,NY
17494,Flushing,NY
17495,Fly Creek,NY
17496,Fonda,NY
17497,Forest Hills,NY
17498,Forestburgh,NY
17499,Forestport,NY
17500,Forestville,NY
17501,Fort Ann,NY
17502,Fort Covington,NY
17503,Fort Drum,NY
17504,Fort Edward,NY
17505,Fort Hunter,NY
17506,Fort Johnson,NY
17507,Fort Montgomery,NY
17508,Fort Plain,NY
17509,Frankfort,NY
17510,Franklin,NY
17511,Franklin Square,NY
17512,Franklinville,NY
17513,Fredonia,NY
17514,Freedom,NY
17515,Freehold,NY
17516,Freeport,NY
17517,Freeville,NY
17518,Fremont Center,NY
17519,Fresh Meadows,NY
17520,Frewsburg,NY
17521,Friendship,NY
17522,Fulton,NY
17523,Fultonham,NY
17524,Fultonville,NY
17525,Gabriels,NY
17526,Gainesville,NY
17527,Galway,NY
17528,Gansevoort,NY
17529,Garden City,NY
17530,Gardiner,NY
17531,Garnerville,NY
17532,Garrattsville,NY
17533,Garrison,NY
17534,Gasport,NY
17535,Geneseo,NY
17536,Geneva,NY
17537,Genoa,NY
17538,Georgetown,NY
17539,Germantown,NY
17540,Gerry,NY
17541,Getzville,NY
17542,Ghent,NY
17543,Gilbertsville,NY
17544,Gilboa,NY
17545,Glasco,NY
17546,Glen Aubrey,NY
17547,Glen Cove,NY
17548,Glen Head,NY
17549,Glen Oaks,NY
17550,Glen Spey,NY
17551,Glen Wild,NY
17552,Glenfield,NY
17553,Glenford,NY
17554,Glenham,NY
17555,Glenmont,NY
17556,Glens Falls,NY
17557,Glenville,NY
17558,Glenwood,NY
17559,Glenwood Landing,NY
17560,Gloversville,NY
17561,Goldens Bridge,NY
17562,Goshen,NY
17563,Gouverneur,NY
17564,Gowanda,NY
17565,Grafton,NY
17566,Grahamsville,NY
17567,Grand Gorge,NY
17568,Grand Island,NY
17569,Granite Springs,NY
17570,Granville,NY
17571,Great Bend,NY
17572,Great Neck,NY
17573,Great River,NY
17574,Great Valley,NY
17575,Greene,NY
17576,Greenfield Center,NY
17577,Greenfield Park,NY
17578,Greenhurst,NY
17579,Greenlawn,NY
17580,Greenport,NY
17581,Greenvale,NY
17582,Greenville,NY
17583,Greenwich,NY
17584,Greenwood,NY
17585,Greenwood Lake,NY
17586,Greig,NY
17587,Groton,NY
17588,Groveland,NY
17589,Guilderland,NY
17590,Guilderland Center,NY
17591,Guilford,NY
17592,Hadley,NY
17593,Hagaman,NY
17594,Hague,NY
17595,Hailesboro,NY
17596,Haines Falls,NY
17597,Halcottsville,NY
17598,Hall,NY
17599,Hamburg,NY
17600,Hamden,NY
17601,Hamilton,NY
17602,Hamlin,NY
17603,Hammond,NY
17604,Hammondsport,NY
17605,Hampton,NY
17606,Hampton Bays,NY
17607,Hancock,NY
17608,Hankins,NY
17609,Hannacroix,NY
17610,Hannawa Falls,NY
17611,Hannibal,NY
17612,Harford,NY
17613,Harpersfield,NY
17614,Harpursville,NY
17615,Harriman,NY
17616,Harris,NY
17617,Harrison,NY
17618,Harrisville,NY
17619,Hartford,NY
17620,Hartsdale,NY
17621,Hartwick,NY
17622,Hastings,NY
17623,Hastings On Hudson,NY
17624,Hauppauge,NY
17625,Haverstraw,NY
17626,Hawthorne,NY
17627,Hector,NY
17628,Helena,NY
17629,Hemlock,NY
17630,Hempstead,NY
17631,Henderson,NY
17632,Henderson Harbor,NY
17633,Henrietta,NY
17634,Hensonville,NY
17635,Herkimer,NY
17636,Hermon,NY
17637,Heuvelton,NY
17638,Hewlett,NY
17639,Hicksville,NY
17640,High Falls,NY
17641,Highland,NY
17642,Highland Falls,NY
17643,Highland Lake,NY
17644,Highland Mills,NY
17645,Highmount,NY
17646,Hillburn,NY
17647,Hillsdale,NY
17648,Hilton,NY
17649,Himrod,NY
17650,Hinckley,NY
17651,Hinsdale,NY
17652,Hobart,NY
17653,Hoffmeister,NY
17654,Hogansburg,NY
17655,Holbrook,NY
17656,Holland,NY
17657,Holland Patent,NY
17658,Holley,NY
17659,Hollis,NY
17660,Hollowville,NY
17661,Holmes,NY
17662,Holtsville,NY
17663,Homer,NY
17664,Honeoye,NY
17665,Honeoye Falls,NY
17666,Hoosick Falls,NY
17667,Hopewell Junction,NY
17668,Hornell,NY
17669,Horseheads,NY
17670,Hortonville,NY
17671,Houghton,NY
17672,Howard Beach,NY
17673,Howells,NY
17674,Howes Cave,NY
17675,Hubbardsville,NY
17676,Hudson,NY
17677,Hudson Falls,NY
17678,Huguenot,NY
17679,Huletts Landing,NY
17680,Hunt,NY
17681,Hunter,NY
17682,Huntington,NY
17683,Huntington Station,NY
17684,Hurley,NY
17685,Hurleyville,NY
17686,Hyde Park,NY
17687,Ilion,NY
17688,Indian Lake,NY
17689,Inlet,NY
17690,Interlaken,NY
17691,Inwood,NY
17692,Ionia,NY
17693,Irving,NY
17694,Irvington,NY
17695,Island Park,NY
17696,Islandia,NY
17697,Islip,NY
17698,Islip Terrace,NY
17699,Ithaca,NY
17700,Jackson Heights,NY
17701,Jacksonville,NY
17702,Jamaica,NY
17703,Jamesport,NY
17704,Jamestown,NY
17705,Jamesville,NY
17706,Jasper,NY
17707,Java Center,NY
17708,Java Village,NY
17709,Jay,NY
17710,Jefferson,NY
17711,Jefferson Valley,NY
17712,Jeffersonville,NY
17713,Jericho,NY
17714,Jewett,NY
17715,Johnsburg,NY
17716,Johnson,NY
17717,Johnson City,NY
17718,Johnsonville,NY
17719,Johnstown,NY
17720,Jordan,NY
17721,Jordanville,NY
17722,Kanona,NY
17723,Katonah,NY
17724,Kattskill Bay,NY
17725,Kauneonga Lake,NY
17726,Keene,NY
17727,Keene Valley,NY
17728,Keeseville,NY
17729,Kendall,NY
17730,Kennedy,NY
17731,Kenoza Lake,NY
17732,Kent,NY
17733,Kerhonkson,NY
17734,Keuka Park,NY
17735,Kew Gardens,NY
17736,Kiamesha Lake,NY
17737,Kill Buck,NY
17738,Kinderhook,NY
17739,King Ferry,NY
17740,Kings Park,NY
17741,Kingston,NY
17742,Kirkville,NY
17743,Kirkwood,NY
17744,Knowlesville,NY
17745,La Fargeville,NY
17746,La Fayette,NY
17747,Lacona,NY
17748,Lagrangeville,NY
17749,Lake Clear,NY
17750,Lake George,NY
17751,Lake Grove,NY
17752,Lake Hill,NY
17753,Lake Huntington,NY
17754,Lake Katrine,NY
17755,Lake Luzerne,NY
17756,Lake Peekskill,NY
17757,Lake Placid,NY
17758,Lake Pleasant,NY
17759,Lake View,NY
17760,Lakeville,NY
17761,Lakewood,NY
17762,Lancaster,NY
17763,Lanesville,NY
17764,Lansing,NY
17765,Larchmont,NY
17766,Latham,NY
17767,Laurel,NY
17768,Laurens,NY
17769,Lawrence,NY
17770,Lawtons,NY
17771,Le Roy,NY
17772,Lee Center,NY
17773,Leeds,NY
17774,Leicester,NY
17775,Leonardsville,NY
17776,Levittown,NY
17777,Lewis,NY
17778,Lewiston,NY
17779,Lexington,NY
17780,Liberty,NY
17781,Lily Dale,NY
17782,Lima,NY
17783,Limestone,NY
17784,Lincolndale,NY
17785,Lindenhurst,NY
17786,Lindley,NY
17787,Linwood,NY
17788,Lisbon,NY
17789,Lisle,NY
17790,Little Falls,NY
17791,Little Genesee,NY
17792,Little Neck,NY
17793,Little Valley,NY
17794,Little York,NY
17795,Liverpool,NY
17796,Livingston Manor,NY
17797,Livonia,NY
17798,Loch Sheldrake,NY
17799,Locke,NY
17800,Lockport,NY
17801,Lockwood,NY
17802,Locust Valley,NY
17803,Lodi,NY
17804,Long Beach,NY
17805,Long Eddy,NY
17806,Long Island City,NY
17807,Long Lake,NY
17808,Lorraine,NY
17809,Lowman,NY
17810,Lowville,NY
17811,Lynbrook,NY
17812,Lyndonville,NY
17813,Lyon Mountain,NY
17814,Lyons,NY
17815,Lyons Falls,NY
17816,Macedon,NY
17817,Machias,NY
17818,Madison,NY
17819,Madrid,NY
17820,Mahopac,NY
17821,Mahopac Falls,NY
17822,Maine,NY
17823,Malden Bridge,NY
17824,Malden On Hudson,NY
17825,Mallory,NY
17826,Malone,NY
17827,Malverne,NY
17828,Mamaroneck,NY
17829,Manchester,NY
17830,Manhasset,NY
17831,Manhattan,NY
17832,Manlius,NY
17833,Mannsville,NY
17834,Manorville,NY
17835,Maple Springs,NY
17836,Maplecrest,NY
17837,Marathon,NY
17838,Marcellus,NY
17839,Marcy,NY
17840,Margaretville,NY
17841,Marietta,NY
17842,Marilla,NY
17843,Marion,NY
17844,Marlboro,NY
17845,Martinsburg,NY
17846,Martville,NY
17847,Maryknoll,NY
17848,Maryland,NY
17849,Masonville,NY
17850,Maspeth,NY
17851,Massapequa,NY
17852,Massapequa Park,NY
17853,Massena,NY
17854,Mastic,NY
17855,Mastic Beach,NY
17856,Mattituck,NY
17857,Maybrook,NY
17858,Mayfield,NY
17859,Mayville,NY
17860,McDonough,NY
17861,McGraw,NY
17862,McLean,NY
17863,Mechanicville,NY
17864,Medford,NY
17865,Medina,NY
17866,Medusa,NY
17867,Mellenville,NY
17868,Melrose,NY
17869,Melville,NY
17870,Memphis,NY
17871,Mendon,NY
17872,Meridale,NY
17873,Meridian,NY
17874,Merrick,NY
17875,Mexico,NY
17876,Middle Granville,NY
17877,Middle Grove,NY
17878,Middle Island,NY
17879,Middle Village,NY
17880,Middleburgh,NY
17881,Middleport,NY
17882,Middlesex,NY
17883,Middletown,NY
17884,Middleville,NY
17885,Milford,NY
17886,Mill Neck,NY
17887,Millbrook,NY
17888,Miller Place,NY
17889,Millerton,NY
17890,Millport,NY
17891,Millwood,NY
17892,Milton,NY
17893,Mineola,NY
17894,Minerva,NY
17895,Minetto,NY
17896,Mineville,NY
17897,Minoa,NY
17898,Modena,NY
17899,Mohawk,NY
17900,Mohegan Lake,NY
17901,Moira,NY
17902,Mongaup Valley,NY
17903,Monroe,NY
17904,Monsey,NY
17905,Montauk,NY
17906,Montezuma,NY
17907,Montgomery,NY
17908,Monticello,NY
17909,Montour Falls,NY
17910,Montrose,NY
17911,Mooers,NY
17912,Mooers Forks,NY
17913,Moravia,NY
17914,Moriah,NY
17915,Moriah Center,NY
17916,Moriches,NY
17917,Morris,NY
17918,Morrisonville,NY
17919,Morristown,NY
17920,Morrisville,NY
17921,Mottville,NY
17922,Mount Kisco,NY
17923,Mount Marion,NY
17924,Mount Morris,NY
17925,Mount Sinai,NY
17926,Mount Tremper,NY
17927,Mount Upton,NY
17928,Mount Vernon,NY
17929,Mount Vision,NY
17930,Mountain Dale,NY
17931,Mountainville,NY
17932,Mumford,NY
17933,Munnsville,NY
17934,Nanuet,NY
17935,Napanoch,NY
17936,Naples,NY
17937,Narrowsburg,NY
17938,Nassau,NY
17939,Natural Bridge,NY
17940,Nedrow,NY
17941,Nelliston,NY
17942,Nesconset,NY
17943,Neversink,NY
17944,New Baltimore,NY
17945,New Berlin,NY
17946,New City,NY
17947,New Hampton,NY
17948,New Hartford,NY
17949,New Haven,NY
17950,New Hyde Park,NY
17951,New Kingston,NY
17952,New Lebanon,NY
17953,New Lisbon,NY
17954,New Paltz,NY
17955,New Rochelle,NY
17956,New Russia,NY
17957,New Suffolk,NY
17958,New Windsor,NY
17959,New Woodstock,NY
17960,New York,NY
17961,New York Mills,NY
17962,Newark,NY
17963,Newark Valley,NY
17964,Newburgh,NY
17965,Newcomb,NY
17966,Newfane,NY
17967,Newfield,NY
17968,Newport,NY
17969,Newton Falls,NY
17970,Niagara Falls,NY
17971,Niagara University,NY
17972,Nichols,NY
17973,Nicholville,NY
17974,Nineveh,NY
17975,Niverville,NY
17976,Norfolk,NY
17977,North Babylon,NY
17978,North Bangor,NY
17979,North Bay,NY
17980,North Blenheim,NY
17981,North Branch,NY
17982,North Brookfield,NY
17983,North Chatham,NY
17984,North Chili,NY
17985,North Collins,NY
17986,North Creek,NY
17987,North Evans,NY
17988,North Granville,NY
17989,North Greece,NY
17990,North Hudson,NY
17991,North Java,NY
17992,North Lawrence,NY
17993,North Norwich,NY
17994,North Pitcher,NY
17995,North River,NY
17996,North Rose,NY
17997,North Salem,NY
17998,North Tonawanda,NY
17999,Northport,NY
18000,Northville,NY
18001,Norwich,NY
18002,Norwood,NY
18003,Nunda,NY
18004,Nyack,NY
18005,Oak Hill,NY
18006,Oakdale,NY
18007,Oakfield,NY
18008,Oakland Gardens,NY
18009,Obernburg,NY
18010,Ocean Beach,NY
18011,Oceanside,NY
18012,Odessa,NY
18013,Ogdensburg,NY
18014,Olcott,NY
18015,Old Bethpage,NY
18016,Old Chatham,NY
18017,Old Forge,NY
18018,Old Westbury,NY
18019,Olean,NY
18020,Olivebridge,NY
18021,Olmstedville,NY
18022,Oneida,NY
18023,Oneonta,NY
18024,Ontario,NY
18025,Orangeburg,NY
18026,Orchard Park,NY
18027,Orient,NY
18028,Oriskany,NY
18029,Oriskany Falls,NY
18030,Ossining,NY
18031,Oswegatchie,NY
18032,Oswego,NY
18033,Otego,NY
18034,Otisville,NY
18035,Ouaquaga,NY
18036,Ovid,NY
18037,Owego,NY
18038,Owls Head,NY
18039,Oxford,NY
18040,Oyster Bay,NY
18041,Ozone Park,NY
18042,Painted Post,NY
18043,Palatine Bridge,NY
18044,Palenville,NY
18045,Palisades,NY
18046,Palmyra,NY
18047,Panama,NY
18048,Paradox,NY
18049,Parish,NY
18050,Parishville,NY
18051,Parksville,NY
18052,Patchogue,NY
18053,Patterson,NY
18054,Pattersonville,NY
18055,Paul Smiths,NY
18056,Pavilion,NY
18057,Pawling,NY
18058,Pearl River,NY
18059,Peconic,NY
18060,Peekskill,NY
18061,Pelham,NY
18062,Penfield,NY
18063,Penn Yan,NY
18064,Pennellville,NY
18065,Perkinsville,NY
18066,Perry,NY
18067,Perrysburg,NY
18068,Peru,NY
18069,Peterboro,NY
18070,Petersburg,NY
18071,Phelps,NY
18072,Philadelphia,NY
18073,Phillipsport,NY
18074,Philmont,NY
18075,Phoenicia,NY
18076,Phoenix,NY
18077,Piercefield,NY
18078,Piermont,NY
18079,Pierrepont Manor,NY
18080,Piffard,NY
18081,Pike,NY
18082,Pine Bush,NY
18083,Pine City,NY
18084,Pine Hill,NY
18085,Pine Island,NY
18086,Pine Plains,NY
18087,Pine Valley,NY
18088,Piseco,NY
18089,Pitcher,NY
18090,Pittsford,NY
18091,Plainview,NY
18092,Plattsburgh,NY
18093,Pleasant Valley,NY
18094,Pleasantville,NY
18095,Plessis,NY
18096,Plymouth,NY
18097,Poestenkill,NY
18098,Point Lookout,NY
18099,Poland,NY
18100,Pomona,NY
18101,Pompey,NY
18102,Pond Eddy,NY
18103,Port Byron,NY
18104,Port Chester,NY
18105,Port Crane,NY
18106,Port Ewen,NY
18107,Port Gibson,NY
18108,Port Henry,NY
18109,Port Jefferson,NY
18110,Port Jefferson Station,NY
18111,Port Jervis,NY
18112,Port Kent,NY
18113,Port Leyden,NY
18114,Port Washington,NY
18115,Portageville,NY
18116,Porter Corners,NY
18117,Portland,NY
18118,Portlandville,NY
18119,Portville,NY
18120,Potsdam,NY
18121,Pottersville,NY
18122,Poughkeepsie,NY
18123,Poughquag,NY
18124,Pound Ridge,NY
18125,Prattsburgh,NY
18126,Prattsville,NY
18127,Preble,NY
18128,Preston Hollow,NY
18129,Prospect,NY
18130,Pulaski,NY
18131,Pulteney,NY
18132,Purchase,NY
18133,Purdys,NY
18134,Purling,NY
18135,Putnam Station,NY
18136,Putnam Valley,NY
18137,Queens,NY
18138,Queens Village,NY
18139,Queensbury,NY
18140,Quogue,NY
18141,Rainbow Lake,NY
18142,Randolph,NY
18143,Ransomville,NY
18144,Raquette Lake,NY
18145,Ravena,NY
18146,Ray Brook,NY
18147,Raymondville,NY
18148,Red Creek,NY
18149,Red Hook,NY
18150,Redfield,NY
18151,Redford,NY
18152,Redwood,NY
18153,Rego Park,NY
18154,Remsen,NY
18155,Remsenburg,NY
18156,Rensselaer,NY
18157,Rensselaer Falls,NY
18158,Rensselaerville,NY
18159,Retsof,NY
18160,Rexford,NY
18161,Rexville,NY
18162,Rhinebeck,NY
18163,Rhinecliff,NY
18164,Richburg,NY
18165,Richfield Springs,NY
18166,Richford,NY
18167,Richland,NY
18168,Richmond Hill,NY
18169,Richmondville,NY
18170,Richville,NY
18171,Ridge,NY
18172,Ridgewood,NY
18173,Rifton,NY
18174,Riparius,NY
18175,Ripley,NY
18176,Riverhead,NY
18177,Rochester,NY
18178,Rock City Falls,NY
18179,Rock Hill,NY
18180,Rock Stream,NY
18181,Rock Tavern,NY
18182,Rockaway Park,NY
18183,Rockville Centre,NY
18184,Rocky Point,NY
18185,Rodman,NY
18186,Rome,NY
18187,Romulus,NY
18188,Ronkonkoma,NY
18189,Roosevelt,NY
18190,Rooseveltown,NY
18191,Roscoe,NY
18192,Rose,NY
18193,Roseboom,NY
18194,Rosedale,NY
18195,Rosendale,NY
18196,Roslyn,NY
18197,Roslyn Heights,NY
18198,Rotterdam,NY
18199,Rotterdam Junction,NY
18200,Round Lake,NY
18201,Round Top,NY
18202,Rouses Point,NY
18203,Roxbury,NY
18204,Ruby,NY
18205,Rush,NY
18206,Rushford,NY
18207,Rushville,NY
18208,Russell,NY
18209,Rye,NY
18210,Sabael,NY
18211,Sackets Harbor,NY
18212,Sag Harbor,NY
18213,Sagaponack,NY
18214,Saint Albans,NY
18215,Saint Bonaventure,NY
18216,Saint James,NY
18217,Saint Johnsville,NY
18218,Saint Regis Falls,NY
18219,Salamanca,NY
18220,Salem,NY
18221,Salisbury Center,NY
18222,Salisbury Mills,NY
18223,Salt Point,NY
18224,Sanborn,NY
18225,Sand Lake,NY
18226,Sandy Creek,NY
18227,Sangerfield,NY
18228,Saranac,NY
18229,Saranac Lake,NY
18230,Saratoga Springs,NY
18231,Sardinia,NY
18232,Saugerties,NY
18233,Sauquoit,NY
18234,Savannah,NY
18235,Savona,NY
18236,Sayville,NY
18237,Scarsdale,NY
18238,Schaghticoke,NY
18239,Schenectady,NY
18240,Schenevus,NY
18241,Schodack Landing,NY
18242,Schoharie,NY
18243,Schroon Lake,NY
18244,Schuyler Falls,NY
18245,Schuyler Lake,NY
18246,Schuylerville,NY
18247,Scio,NY
18248,Scipio Center,NY
18249,Scottsburg,NY
18250,Scottsville,NY
